Sample Name	Parameter Value[Extraction Method]	Extract Name	Labeled Extract Name	Protocol REF	Parameter Value[NMR tube type]	Term Source REF	Term Accession Number	Parameter Value[Solvent]	Term Source REF	Term Accession Number	Parameter Value[Sample pH]	Parameter Value[Temperature]	Unit	Term Source REF	Term Accession Number	Label	Term Source REF	Term Accession Number	Protocol REF	Parameter Value[Instrument]	Term Source REF	Term Accession Number	Parameter Value[NMR Probe]	Term Source REF	Term Accession Number	Parameter Value[Number of transients]	Parameter Value[Pulse sequence name]	Parameter Value[Magnetic field strength]	Unit	Term Source REF	Term Accession Number	Acquisition Parameter Data File	Protocol REF	NMR Assay Name	Free Induction Decay Data File	Protocol REF	Data Transformation Name	Normalization Name	Derived Spectral Data File	Protocol REF	Metabolite Assignment File
TACERA-6m-sera-5	Extraction	TACERA-6m-sera-5		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-5	FILES/RAW_DATA/TACERA-6m-sera-5.zip	Data transformation	TACERA-6m-sera-5	TACERA-6m-sera-5		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-6	Extraction	TACERA-6m-sera-6		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-6	FILES/RAW_DATA/TACERA-6m-sera-6.zip	Data transformation	TACERA-6m-sera-6	TACERA-6m-sera-6		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-7	Extraction	TACERA-6m-sera-7		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-7	FILES/RAW_DATA/TACERA-6m-sera-7.zip	Data transformation	TACERA-6m-sera-7	TACERA-6m-sera-7		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-8	Extraction	TACERA-6m-sera-8		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-8	FILES/RAW_DATA/TACERA-6m-sera-8.zip	Data transformation	TACERA-6m-sera-8	TACERA-6m-sera-8		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-9	Extraction	TACERA-6m-sera-9		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-9	FILES/RAW_DATA/TACERA-6m-sera-9.zip	Data transformation	TACERA-6m-sera-9	TACERA-6m-sera-9		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-10	Extraction	TACERA-6m-sera-10		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-10	FILES/RAW_DATA/TACERA-6m-sera-10.zip	Data transformation	TACERA-6m-sera-10	TACERA-6m-sera-10		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-11	Extraction	TACERA-6m-sera-11		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-11	FILES/RAW_DATA/TACERA-6m-sera-11.zip	Data transformation	TACERA-6m-sera-11	TACERA-6m-sera-11		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-12	Extraction	TACERA-6m-sera-12		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-12	FILES/RAW_DATA/TACERA-6m-sera-12.zip	Data transformation	TACERA-6m-sera-12	TACERA-6m-sera-12		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-13	Extraction	TACERA-6m-sera-13		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-13	FILES/RAW_DATA/TACERA-6m-sera-13.zip	Data transformation	TACERA-6m-sera-13	TACERA-6m-sera-13		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-14	Extraction	TACERA-6m-sera-14		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-14	FILES/RAW_DATA/TACERA-6m-sera-14.zip	Data transformation	TACERA-6m-sera-14	TACERA-6m-sera-14		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-15	Extraction	TACERA-6m-sera-15		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-15	FILES/RAW_DATA/TACERA-6m-sera-15.zip	Data transformation	TACERA-6m-sera-15	TACERA-6m-sera-15		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-16	Extraction	TACERA-6m-sera-16		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-16	FILES/RAW_DATA/TACERA-6m-sera-16.zip	Data transformation	TACERA-6m-sera-16	TACERA-6m-sera-16		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-17	Extraction	TACERA-6m-sera-17		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-17	FILES/RAW_DATA/TACERA-6m-sera-17.zip	Data transformation	TACERA-6m-sera-17	TACERA-6m-sera-17		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-18	Extraction	TACERA-6m-sera-18		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-18	FILES/RAW_DATA/TACERA-6m-sera-18.zip	Data transformation	TACERA-6m-sera-18	TACERA-6m-sera-18		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-19	Extraction	TACERA-6m-sera-19		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-19	FILES/RAW_DATA/TACERA-6m-sera-19.zip	Data transformation	TACERA-6m-sera-19	TACERA-6m-sera-19		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-20	Extraction	TACERA-6m-sera-20		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-20	FILES/RAW_DATA/TACERA-6m-sera-20.zip	Data transformation	TACERA-6m-sera-20	TACERA-6m-sera-20		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-21	Extraction	TACERA-6m-sera-21		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-21	FILES/RAW_DATA/TACERA-6m-sera-21.zip	Data transformation	TACERA-6m-sera-21	TACERA-6m-sera-21		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-22	Extraction	TACERA-6m-sera-22		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-22	FILES/RAW_DATA/TACERA-6m-sera-22.zip	Data transformation	TACERA-6m-sera-22	TACERA-6m-sera-22		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-23	Extraction	TACERA-6m-sera-23		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-23	FILES/RAW_DATA/TACERA-6m-sera-23.zip	Data transformation	TACERA-6m-sera-23	TACERA-6m-sera-23		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-24	Extraction	TACERA-6m-sera-24		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-24	FILES/RAW_DATA/TACERA-6m-sera-24.zip	Data transformation	TACERA-6m-sera-24	TACERA-6m-sera-24		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-25	Extraction	TACERA-6m-sera-25		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-25	FILES/RAW_DATA/TACERA-6m-sera-25.zip	Data transformation	TACERA-6m-sera-25	TACERA-6m-sera-25		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-26	Extraction	TACERA-6m-sera-26		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-26	FILES/RAW_DATA/TACERA-6m-sera-26.zip	Data transformation	TACERA-6m-sera-26	TACERA-6m-sera-26		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-27	Extraction	TACERA-6m-sera-27		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-27	FILES/RAW_DATA/TACERA-6m-sera-27.zip	Data transformation	TACERA-6m-sera-27	TACERA-6m-sera-27		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-28	Extraction	TACERA-6m-sera-28		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-28	FILES/RAW_DATA/TACERA-6m-sera-28.zip	Data transformation	TACERA-6m-sera-28	TACERA-6m-sera-28		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-29	Extraction	TACERA-6m-sera-29		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-29	FILES/RAW_DATA/TACERA-6m-sera-29.zip	Data transformation	TACERA-6m-sera-29	TACERA-6m-sera-29		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-30	Extraction	TACERA-6m-sera-30		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-30	FILES/RAW_DATA/TACERA-6m-sera-30.zip	Data transformation	TACERA-6m-sera-30	TACERA-6m-sera-30		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-31	Extraction	TACERA-6m-sera-31		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-31	FILES/RAW_DATA/TACERA-6m-sera-31.zip	Data transformation	TACERA-6m-sera-31	TACERA-6m-sera-31		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-32	Extraction	TACERA-6m-sera-32		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-32	FILES/RAW_DATA/TACERA-6m-sera-32.zip	Data transformation	TACERA-6m-sera-32	TACERA-6m-sera-32		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-33	Extraction	TACERA-6m-sera-33		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-33	FILES/RAW_DATA/TACERA-6m-sera-33.zip	Data transformation	TACERA-6m-sera-33	TACERA-6m-sera-33		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-34	Extraction	TACERA-6m-sera-34		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-34	FILES/RAW_DATA/TACERA-6m-sera-34.zip	Data transformation	TACERA-6m-sera-34	TACERA-6m-sera-34		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-35	Extraction	TACERA-6m-sera-35		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-35	FILES/RAW_DATA/TACERA-6m-sera-35.zip	Data transformation	TACERA-6m-sera-35	TACERA-6m-sera-35		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-36	Extraction	TACERA-6m-sera-36		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-36	FILES/RAW_DATA/TACERA-6m-sera-36.zip	Data transformation	TACERA-6m-sera-36	TACERA-6m-sera-36		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
TACERA-6m-sera-37	Extraction	TACERA-6m-sera-37		NMR sample	1.7 mm standard			0.1 M phosphate buffered D2O/H2O			7	300	kelvin	UO	http://purl.obolibrary.org/obo/UO_0000012	hydrogen atom	CHEBI	http://purl.obolibrary.org/obo/CHEBI_49637	NMR spectroscopy	Bruker AVANCE DRX 600 MHz spectrometer			1.7 mm CPTCI 1H-13C/15N/D Z-GRD			128	1D NOESY with presaturation and spoil gradients (noesygppr1d)	14.1	tesla	UO	http://purl.obolibrary.org/obo/UO_0000228	FILES/acqus.txt	NMR assay	TACERA-6m-sera-37	FILES/RAW_DATA/TACERA-6m-sera-37.zip	Data transformation	TACERA-6m-sera-37	TACERA-6m-sera-37		Metabolite identification	m_MTBLS1497_Serum_NMR_metabolite_profiling_v2_maf.tsv
